AVERAGE_GENE_EXPRESSION	r1_C0	r1_C1	r1_C2	r1_C3	r1_C4	r1_C5	r1_C6	r1_C7	r1_C8
GPC2	0	0	0.135593220338983	0.0169491525423729	0.0175438596491228	0	0.0196078431372549	0	0
STAG3	0.068	0.414893617021277	0.135593220338983	0.305084745762712	0.719298245614035	0.0909090909090909	0.392156862745098	0.2	0.0869565217391304
GATS	0.536	0.595744680851064	0.440677966101695	0.355932203389831	1.01754385964912	0.109090909090909	0.431372549019608	0.4	0.0869565217391304
SPDYE3	0.192	1.24468085106383	0.694915254237288	0.711864406779661	2.17543859649123	0.363636363636364	0.92156862745098	0.45	0.130434782608696
PILRB	0.052	0.478723404255319	0.152542372881356	0.135593220338983	0.754385964912281	0.0727272727272727	0.411764705882353	0.2	0.0869565217391304
PILRA	0.04	0.393617021276596	0.0677966101694915	0.135593220338983	0.280701754385965	0.0909090909090909	0.235294117647059	0.1	0.391304347826087
ZCWPW1	0.064	0.159574468085106	0.0169491525423729	0.135593220338983	0.192982456140351	0.0909090909090909	0.254901960784314	0.175	0.130434782608696
MEPCE	0.008	0	0.0169491525423729	0.0338983050847458	0.0350877192982456	0.0363636363636364	0	0.05	0
PPP1R35	0.008	0.0106382978723404	0.0508474576271186	0.0508474576271186	0.0526315789473684	0	0	0	0
C7orf61	0.04	0.0851063829787234	0.0508474576271186	0.0338983050847458	0.140350877192982	0.0181818181818182	0.0392156862745098	0.1	0
TSC22D4	0.668	0.0851063829787234	0.508474576271186	1.72881355932203	0.333333333333333	0.272727272727273	0.0588235294117647	1.25	0.0434782608695652
NYAP1	0	0.117021276595745	0.0338983050847458	0.0677966101694915	0.175438596491228	0	0.156862745098039	0.15	0
RP11-44M6.1	0	0.0106382978723404	0	0	0.0701754385964912	0.0181818181818182	0	0	0
AGFG2	0.004	0.159574468085106	0.0169491525423729	0.11864406779661	0.192982456140351	0.0909090909090909	0.0784313725490196	0.2	0.0434782608695652
SAP25	0	0	0	0.0169491525423729	0.0175438596491228	0	0	0	0.0869565217391304
LRCH4	0.024	0.148936170212766	0.0508474576271186	0.0508474576271186	0.280701754385965	0	0.215686274509804	0.1	0
FBXO24	0.008	0.0106382978723404	0	0.0338983050847458	0	0	0.0196078431372549	0	0
PCOLCE-AS1	0.004	0.0106382978723404	0	0.0338983050847458	0	0	0.0196078431372549	0	0
PCOLCE	0	0.0212765957446809	0.0169491525423729	0.0338983050847458	0	0	0.0392156862745098	0	0
MOSPD3	0.016	0.0957446808510638	0.101694915254237	0.0677966101694915	0.0701754385964912	0.0181818181818182	0.0784313725490196	0.05	0.0434782608695652
TFR2	0.012	0.117021276595745	0.101694915254237	0.0508474576271186	0.245614035087719	0.109090909090909	0.0980392156862745	0.075	0
ACTL6B	0.012	0.382978723404255	0.0338983050847458	0	0.771929824561403	0.0181818181818182	0.431372549019608	0.05	0
GNB2	0.028	0.0957446808510638	0.0508474576271186	0.135593220338983	0.245614035087719	0.0545454545454545	0.176470588235294	0.125	0.0869565217391304
GIGYF1	0.092	0.382978723404255	0.203389830508475	0.23728813559322	0.368421052631579	0.0727272727272727	0.254901960784314	0.15	0.0869565217391304
POP7	0.016	0.117021276595745	0.0338983050847458	0.0847457627118644	0.192982456140351	0	0.0784313725490196	0.075	0
EPO	0	0.0106382978723404	0.0169491525423729	0.0847457627118644	0.0175438596491228	0	0	0	0
ZAN	0.008	0.0638297872340425	0.0169491525423729	0.0338983050847458	0.140350877192982	0.0181818181818182	0.0980392156862745	0.025	0
EPHB4	0	0.0425531914893617	0.0677966101694915	0.0338983050847458	0.0175438596491228	0	0.0392156862745098	0.05	0
SLC12A9	0.096	0.0851063829787234	0.23728813559322	0.186440677966102	0.263157894736842	0.127272727272727	0.0784313725490196	0.2	0.0869565217391304
RP11-126L15.4	0	0.0425531914893617	0.0169491525423729	0.101694915254237	0.087719298245614	0.0363636363636364	0.0588235294117647	0.025	0.0434782608695652
TRIP6	0.024	0.0319148936170213	0.11864406779661	0.220338983050847	0	0.0727272727272727	0.0196078431372549	0.125	0
SRRT	0.036	0.127659574468085	0.0847457627118644	0.135593220338983	0.0701754385964912	0.0909090909090909	0.117647058823529	0.125	0.0434782608695652
ACHE	0.004	0.0638297872340425	0.0338983050847458	0.0677966101694915	0.0701754385964912	0	0.0784313725490196	0	0
MUC3A	0	0.0212765957446809	0	0	0	0	0.0196078431372549	0	0
MUC12	0.004	0.0319148936170213	0	0	0.087719298245614	0.0181818181818182	0	0	0
MUC17	0.004	0.0319148936170213	0	0.0169491525423729	0.0350877192982456	0	0.0196078431372549	0	0
TRIM56	0.048	0.0212765957446809	0.0338983050847458	0.23728813559322	0.087719298245614	0.309090909090909	0.0196078431372549	0.15	0.0869565217391304
SERPINE1	0.004	0.159574468085106	0.0169491525423729	0.88135593220339	0.403508771929825	0.163636363636364	0.0588235294117647	0	1.39130434782609
AP1S1	0.028	0.308510638297872	0.0508474576271186	0.135593220338983	0.385964912280702	0.0909090909090909	0.0980392156862745	0.025	0.0434782608695652
VGF	0	0.0106382978723404	0	0	0.0175438596491228	0	0.0392156862745098	0.025	0
NAT16	0	0.0106382978723404	0.0169491525423729	0.0169491525423729	0.0701754385964912	0	0	0	0
PLOD3	0.08	0.191489361702128	0.152542372881356	0.0847457627118644	0.263157894736842	0.0909090909090909	0.137254901960784	0.125	0.0434782608695652
ZNHIT1	0.072	0.117021276595745	0.0847457627118644	0.0508474576271186	0.105263157894737	0.0727272727272727	0.0980392156862745	0	0
CLDN15	0.052	0.0531914893617021	0.0508474576271186	0.0677966101694915	0.087719298245614	0.0363636363636364	0.0196078431372549	0.025	0
FIS1	0.184	0.25531914893617	0.220338983050847	0.220338983050847	0.298245614035088	0.0727272727272727	0.0784313725490196	0.075	0
IFT22	0.024	0.117021276595745	0.0677966101694915	0.0677966101694915	0.140350877192982	0	0.0588235294117647	0.025	0
COL26A1	0.036	1.02127659574468	0.101694915254237	0.203389830508475	1.68421052631579	0.0909090909090909	0.764705882352941	0.075	0.0434782608695652
CUX1	0.6	1.45744680851064	1.30508474576271	1.33898305084746	2.43859649122807	0.6	1.7843137254902	0.775	1.30434782608696
SH2B2	0.004	0.0212765957446809	0.0508474576271186	0.0677966101694915	0.175438596491228	0.0363636363636364	0.0588235294117647	0.075	0
SPDYE6	0	0.0425531914893617	0	0.101694915254237	0.0701754385964912	0	0.0196078431372549	0.025	0
PRKRIP1	0.22	0.659574468085106	0.440677966101695	0.76271186440678	1.15789473684211	0.581818181818182	0.607843137254902	0.35	0.260869565217391
ORAI2	0.004	0.287234042553192	0.101694915254237	0.101694915254237	0.263157894736842	0.0727272727272727	0.156862745098039	0.075	0.130434782608696
ALKBH4	0.036	0.138297872340426	0.11864406779661	0.0847457627118644	0.157894736842105	0.0545454545454545	0.156862745098039	0.025	0
LRWD1	0.012	0.0851063829787234	0.0169491525423729	0.0338983050847458	0.12280701754386	0	0.156862745098039	0.05	0
POLR2J	0.024	0.074468085106383	0.0508474576271186	0.186440677966102	0.0701754385964912	0.0363636363636364	0.0980392156862745	0.025	0
RASA4B	0.012	0.106382978723404	0.0338983050847458	0.11864406779661	0.157894736842105	0.0181818181818182	0.0588235294117647	0.05	0
POLR2J3	0.004	0.0106382978723404	0	0.0508474576271186	0.0175438596491228	0	0.0196078431372549	0	0
RP11-514P8.7	0	0.0212765957446809	0	0.0338983050847458	0.0350877192982456	0.0181818181818182	0.0196078431372549	0.025	0
SPDYE2	0.236	1.04255319148936	0.355932203389831	0.932203389830508	2	0.472727272727273	0.901960784313726	0.6	0.260869565217391
RP11-514P8.6	0.148	0.468085106382979	0.610169491525424	0.932203389830508	0.736842105263158	0.345454545454545	0.568627450980392	0.475	0.0869565217391304
RP11-577H5.5	0.184	0.595744680851064	0.355932203389831	0.627118644067797	1.80701754385965	0.436363636363636	0.745098039215686	0.375	0.217391304347826
SPDYE2B	0.004	0.0212765957446809	0	0.0847457627118644	0.105263157894737	0	0.0196078431372549	0.1	0.0434782608695652
FAM185A	0.152	0.574468085106383	0.220338983050847	0.372881355932203	1.21052631578947	0.236363636363636	0.529411764705882	0.225	0.217391304347826
FBXL13	0.088	0.797872340425532	0.186440677966102	0.491525423728814	1.05263157894737	0.181818181818182	0.392156862745098	0.3	0.0434782608695652
LRRC17	0.012	0.0851063829787234	0.0847457627118644	0.11864406779661	0.105263157894737	0.0363636363636364	0.117647058823529	0.025	0
NFE4	0	0.0319148936170213	0	0	0	0	0	0	0
ARMC10	0.1	0.180851063829787	0.101694915254237	0.135593220338983	0.175438596491228	0.0363636363636364	0.137254901960784	0.075	0
NAPEPLD	0.484	0.606382978723404	0.220338983050847	0.355932203389831	0.947368421052632	0.0909090909090909	0.647058823529412	0.225	0.0869565217391304
PMPCB	0.084	0.159574468085106	0.152542372881356	0.372881355932203	0.43859649122807	0.0909090909090909	0.274509803921569	0.1	0.0434782608695652
DNAJC2	0.04	0.212765957446809	0.0677966101694915	0.23728813559322	0.263157894736842	0.127272727272727	0.137254901960784	0.025	0.0869565217391304
PSMC2	0.088	0.297872340425532	0.186440677966102	0.355932203389831	0.508771929824561	0.163636363636364	0.274509803921569	0.15	0.0434782608695652
SLC26A5	0.048	0.148936170212766	0.0677966101694915	0.135593220338983	0.192982456140351	0.0727272727272727	0.0588235294117647	0.075	0.0869565217391304
CTB-107G13.1	0.004	0	0.0169491525423729	0	0	0	0.313725490196078	0	0
RELN	0.06	0.127659574468085	0.0338983050847458	0.0338983050847458	0.175438596491228	0	1.76470588235294	0	0
ORC5	0.128	0.414893617021277	0.23728813559322	0.305084745762712	0.666666666666667	0.145454545454545	0.392156862745098	0.25	0.130434782608696
LHFPL3	0.164	0.595744680851064	9	1.32203389830508	0.473684210526316	0.163636363636364	1.86274509803922	0.3	0
RP11-325F22.2	0	0.0212765957446809	0	0.0169491525423729	0.0526315789473684	0	0	0	0.0434782608695652
LINC01004	0.1	0.351063829787234	0.271186440677966	0.440677966101695	0.526315789473684	0.236363636363636	0.274509803921569	0.275	0.0869565217391304
KMT2E-AS1	0.028	0.106382978723404	0.0338983050847458	0.0847457627118644	0.087719298245614	0.236363636363636	0.117647058823529	0.025	0
KMT2E	0.572	1.25531914893617	1.44067796610169	1.33898305084746	1.78947368421053	0.636363636363636	1.50980392156863	0.6	0.956521739130435
CTB-152G17.6	0.012	0.074468085106383	0.0508474576271186	0	0.0526315789473684	0.0363636363636364	0.0784313725490196	0.05	0
SRPK2	1.164	2.47872340425532	1.20338983050847	0.711864406779661	4.94736842105263	0.6	2.2156862745098	1.1	0.434782608695652
RP4-778K6.3	0.024	0	0	0	0	0	0	0	0
PUS7	0.088	0.574468085106383	0.101694915254237	0.288135593220339	0.719298245614035	0.181818181818182	0.333333333333333	0.2	0.0434782608695652
RINT1	0.028	0.180851063829787	0.0677966101694915	0.169491525423729	0.421052631578947	0.0909090909090909	0.372549019607843	0.05	0.0869565217391304
EFCAB10	0.024	0.0638297872340425	0.0508474576271186	0.0508474576271186	0.105263157894737	0.0181818181818182	0.0392156862745098	0.075	0.0434782608695652
RP11-251G23.5	0	0.0212765957446809	0	0.0169491525423729	0.0175438596491228	0	0	0	0
ATXN7L1	0.228	0.851063829787234	0.389830508474576	0.288135593220339	1.73684210526316	0.0727272727272727	0.862745098039216	0.275	0.304347826086957
CDHR3	0.02	0.585106382978723	0.169491525423729	0.813559322033898	1.03508771929825	0.0545454545454545	0.666666666666667	0.875	0
SYPL1	0.104	0.0851063829787234	0.0508474576271186	0.101694915254237	0.0526315789473684	0.0545454545454545	0.0392156862745098	0.15	0
NAMPT	0.052	0.117021276595745	0.135593220338983	3.45762711864407	0.350877192982456	0.690909090909091	0.0784313725490196	0.1	3.39130434782609
RP11-22N19.2	0	0	0	0	0	0.145454545454545	0	0	0.0434782608695652
CTB-30L5.1	0	0	0	0.0338983050847458	0.0175438596491228	0	0	0	0.0869565217391304
CCDC71L	0	0.0106382978723404	0	0.0169491525423729	0.0175438596491228	0	0	0	0
PIK3CG	0	0.0425531914893617	0	0.0169491525423729	0.0701754385964912	0	0	0	0.0434782608695652
PRKAR2B	0.04	0.893617021276596	0.0508474576271186	0.0677966101694915	1.47368421052632	0	0.470588235294118	0.075	0.0434782608695652
HBP1	0.08	0.138297872340426	0.203389830508475	0.152542372881356	0.087719298245614	0.0363636363636364	0.0784313725490196	0.1	0.130434782608696
COG5	0.496	1.26595744680851	0.711864406779661	1.06779661016949	2.03508771929825	1.16363636363636	1.35294117647059	0.6	0.608695652173913
GPR22	0	0.276595744680851	0	0	0.350877192982456	0	0.254901960784314	0	0
DUS4L	0.02	0.0319148936170213	0.0338983050847458	0	0.0526315789473684	0.0363636363636364	0.117647058823529	0	0
RP4-593H12.1	0.008	0	0	0	0.0175438596491228	0.0181818181818182	0.0392156862745098	0	0
BCAP29	0.06	0.414893617021277	0.186440677966102	0.203389830508475	0.43859649122807	0.109090909090909	0.294117647058824	0.225	0.0434782608695652
SLC26A4-AS1	0.008	0.074468085106383	0	0.0169491525423729	0.140350877192982	0	0.0588235294117647	0	0
SLC26A4	0.004	0.24468085106383	0.0169491525423729	0	0.385964912280702	0	0.235294117647059	0	0
AC002467.7	0	0.0106382978723404	0.0169491525423729	0.0338983050847458	0.0175438596491228	0.0181818181818182	0.0196078431372549	0	0
CBLL1	0.008	0.0638297872340425	0.0169491525423729	0.0508474576271186	0.175438596491228	0.0363636363636364	0.0392156862745098	0.05	0
SLC26A3	8.508	20.8297872340426	10.0169491525424	18.5254237288136	31.859649122807	13.0545454545455	16.0588235294118	14.725	10.1739130434783
DLD	0.044	0.106382978723404	0.101694915254237	0.152542372881356	0.263157894736842	0.0727272727272727	0.137254901960784	0.025	0.0434782608695652
LAMB1	0.02	0.25531914893617	0.0677966101694915	0.0677966101694915	0.701754385964912	0.145454545454545	0.235294117647059	0.125	0.0434782608695652
CTB-13F3.1	0	0.0106382978723404	0	0	0.0175438596491228	0	0.0392156862745098	0	0
LAMB4	0.016	0.0106382978723404	0.0338983050847458	0.0169491525423729	0.105263157894737	0.0363636363636364	0.0980392156862745	0.025	0.0869565217391304
NRCAM	0.056	4	2.45762711864407	1.72881355932203	7	0.945454545454545	1.6078431372549	3.55	0.304347826086957
PNPLA8	0.056	0.202127659574468	0.186440677966102	0.372881355932203	0.56140350877193	0.490909090909091	0.176470588235294	0.4	0
DNAJB9	0.012	0.117021276595745	0.0677966101694915	0.0508474576271186	0.105263157894737	0.254545454545455	0.0980392156862745	0.025	0
AC073071.1	0.004	0.0319148936170213	0.0169491525423729	0	0.0526315789473684	0.0181818181818182	0	0	0
AC003088.1	0.004	0.0851063829787234	0.0169491525423729	0.0169491525423729	0.087719298245614	0	0.0196078431372549	0	0
IMMP2L	0.548	1.76595744680851	2.1864406779661	4.40677966101695	3.47368421052632	1.67272727272727	1.96078431372549	1.2	1.17391304347826
LRRN3	0.012	0.361702127659574	0.0847457627118644	0.101694915254237	0.473684210526316	0.0181818181818182	0.254901960784314	0.175	0
DOCK4	1.608	2.03191489361702	1.89830508474576	2.88135593220339	3.56140350877193	1.30909090909091	1.01960784313725	3.625	8.56521739130435
DOCK4-AS1	0.008	0	0	0	0	0	0	0.025	0.0434782608695652
ZNF277	0.12	0.180851063829787	0.186440677966102	0.220338983050847	0.491228070175439	0.2	0.176470588235294	0.325	0.565217391304348
AC004112.4	0.048	0.074468085106383	0.0338983050847458	0.0508474576271186	0.210526315789474	0.0545454545454545	0.0784313725490196	0.025	0
IFRD1	0.088	0.212765957446809	0.11864406779661	0.711864406779661	0.368421052631579	0.127272727272727	0.117647058823529	0.225	0.347826086956522
LSMEM1	0	0.0531914893617021	0.0338983050847458	0	0.0350877192982456	0	0	0.025	0
AC002463.3	0.008	0.0319148936170213	0.0169491525423729	0	0.0350877192982456	0.0181818181818182	0.0392156862745098	0	0
TMEM168	0.124	0.212765957446809	0.169491525423729	0.372881355932203	0.350877192982456	0.0909090909090909	0.196078431372549	0.275	0.0434782608695652
C7orf60	0.08	0.48936170212766	0.254237288135593	0.271186440677966	0.666666666666667	0.2	0.392156862745098	0.3	0.130434782608696
GPR85	0.004	0.0531914893617021	0	0	0.0701754385964912	0.0181818181818182	0	0	0
LINC00998	0.024	0.0531914893617021	0.0338983050847458	0.11864406779661	0.0526315789473684	0.0727272727272727	0.0196078431372549	0.15	0
PPP1R3A	0.004	0.0319148936170213	0	0.0169491525423729	0	0	0.0196078431372549	0	0
FOXP2	0.044	1.73404255319149	0.0338983050847458	0.0338983050847458	1.10526315789474	0.0363636363636364	0.0784313725490196	0.075	0.130434782608696
MDFIC	0	0.202127659574468	0	0.0508474576271186	0.0526315789473684	0.0181818181818182	0.0196078431372549	0.15	0.173913043478261
LINC01392	0.008	0.0319148936170213	0	0	0.105263157894737	0.0363636363636364	0.0784313725490196	0.025	0
RP11-458K10.1	0.004	0.0212765957446809	0	0	0.0175438596491228	0	0	0	0
TFEC	0.016	0.0425531914893617	0	0.0169491525423729	0.175438596491228	0.0545454545454545	0.0196078431372549	0.075	0.304347826086957
TES	0.016	0.0212765957446809	0	0	0.0350877192982456	0.0545454545454545	0	0	0.0434782608695652
AC002066.1	0.016	0.148936170212766	0.0169491525423729	0.0338983050847458	0.12280701754386	0.0181818181818182	0.0196078431372549	0	0
CAV2	0.06	0.159574468085106	0	0.0508474576271186	0.228070175438596	0	0	0.025	0
CAV1	0.024	0.0212765957446809	0.0338983050847458	0.135593220338983	0.087719298245614	0.0545454545454545	0	0.025	0
MET	0.052	0.0638297872340425	0	0.0169491525423729	0.105263157894737	0.0909090909090909	0.0196078431372549	0	0
CAPZA2	0.18	0.5	0.23728813559322	0.423728813559322	0.842105263157895	0.145454545454545	0.470588235294118	0.375	0.434782608695652
ST7	0.1	1.59574468085106	0.677966101694915	0.796610169491525	2.2280701754386	0.436363636363636	1.2156862745098	0.675	0.130434782608696
AC106873.4	0	0	0.0169491525423729	0.0169491525423729	0	0.0181818181818182	0	0	0
ST7-AS2	0.02	0.51063829787234	0.23728813559322	0.423728813559322	0.87719298245614	0.127272727272727	0.294117647058824	0.3	0
WNT2	0	0.0212765957446809	0.0169491525423729	0	0.0350877192982456	0.0181818181818182	0.0196078431372549	0	0
ASZ1	0.008	0.0106382978723404	0	0	0.0175438596491228	0	0.0196078431372549	0	0
CFTR	0.54	0.478723404255319	0.576271186440678	0.186440677966102	0.894736842105263	0.309090909090909	0.764705882352941	0.05	0.173913043478261
AC000111.6	0.004	0.0106382978723404	0	0	0	0.0181818181818182	0	0	0
CTTNBP2	0.568	0.914893617021277	1	0.372881355932203	1.40350877192982	0.345454545454545	0.882352941176471	0.2	0.695652173913043
LSM8	0.04	0.074468085106383	0.0677966101694915	0.135593220338983	0.12280701754386	0.109090909090909	0	0.125	0
ANKRD7	0.008	0.223404255319149	0.0169491525423729	0.0508474576271186	0.245614035087719	0.0181818181818182	0.215686274509804	0.05	0
RP11-328J2.1	0.012	0.0531914893617021	0.0169491525423729	0.0169491525423729	0.105263157894737	0	0.0196078431372549	0	0
RP5-1006K12.1	0	0.0212765957446809	0	0	0	0	0.0392156862745098	0	0
KCND2	0.084	2.98936170212766	5.22033898305085	0.796610169491525	3.2280701754386	0.0727272727272727	5.45098039215686	0.5	0
TSPAN12	0.012	0	0.0677966101694915	0.0508474576271186	0.0175438596491228	0	0.0196078431372549	0.025	0
ING3	0.04	0.148936170212766	0.135593220338983	0.135593220338983	0.263157894736842	0.0181818181818182	0.117647058823529	0.075	0
